날짜,제목,닉네임,종목,게시글,댓글수,조회수,공감,비공감,게시글내용,댓글
2025.06.25 13:37,세계 1등 양극재,oj77****,247540,305068042,2,266,12,1,"지난해
미국 배터리 수입의 70%가 중국산

미국 에너지저장장치(ESS) 수입의 90%가 중국산

그러나 이 독점적인 중국산 점유율은 앞으로 의미가 없다

미국의 대중국 제재 정책이 시작되면서

한국산에 역대급 기회가 온것이다

특히 미국 ESS 시장이 급성장하고 있는 상황에서

삼성SDI의 스텔란티스 합작공장의 ESS용 전환은

에코프로비엠에 대형호재다

삼성SDI가 생산하는 ESS 배터리인 SBB에

에코비엠 고성능 NCA 양극재가 들어가기 때문이다

일본 스미토모가 NCA 양극재 기술력 양산력 1위였는데

에코비엠이 2년전부터 따라잡았다.
에코비엠이 세계1등이다

이제는 스미토모와 경쟁상대가 아니다

스미토모는 NCA 구반반 양극재 퀄리티에서

에코비엠 양극재 품질과 성능을 따라오질 못한다

그래서 스미토모가 파나소닉의 공급요구에도

NCA 양극재 증설을 포기한것이다

앞으로 글로벌 고성능 고출력 ESS시장은

에코비엠 NCA 양극재가 시장을 리드할것이다",머티랑 프로 안움직이면 낚시질 임. | 찬티들 기어 나오면 못 가. 오늘은 걍 할 일 들 하세요.
2025.06.25 13:33,국민사서함은 ?복 신고가 안되네요,pass****,247540,305067497,2,75,7,0,"구글에 들어가서 국민사서함 치고 내용을
입력하면 됩니다
오늘 신고했는데 내일도 신고 할겁니다
내일은 신한의 매수없이 매도만 한게 정당한 건지 불법은 아닌지
대통령실에 물어 볼 겁니다",공매도담보율140으로 이게더급함 | 저두하는중
2025.06.25 13:33,느낌상,djad****,247540,305067439,0,89,1,0,"한두달안에 14는 갈듯
쳐물린게많아서 그렇지 ?
큰물에서 놀려고 작업하는듯",
2025.06.25 13:25,기술적으로,dc******,247540,305066368,1,136,1,2,137000원은 가는자리,저. 위에 물리신 분 아님. ?? 신뢰가 떨어지네. ㅇㅇ
2025.06.25 13:24,종교인의 참회,pass****,247540,305066166,0,61,0,1,"아셔야 합니다
십일조 기금 관리를 교인들이 하셔야 합니다
종교지도자들의 횡포는 너무 심하죠
종교 금액은 과세도 어렵고 추적도 어렵다는점을 악용해
사이비 종교지도자들 미국에 돈 보내고
이스라엘 무기 사는데 쓰이고
그 댓가로 국내애서는 지위를 인정 받아 계속 국민들 갈취하고
한국 기독교인들 좃잡고 반성해야 합니다
십일조 기금 관리를 교인평의회에서 해야 합니다",
2025.06.25 13:11,공견들 미티것지?,ob******,247540,305064482,0,81,2,0,"안눌리지...ㅋㅋ
공매 손실구간일건데 연장하냐? 갚을꺼냐, 고민이지
공매 상환혀라 언릉..ㅋ",
2025.06.25 13:11,이놈머스크 입니다,dc******,247540,305064429,0,73,0,0,화성으로 가나요?,
2025.06.25 13:09,힘 냅시다,pass****,247540,305064089,2,89,3,7,"이재명 대통령님은 중국. 러시아.북한과 싸우지 않습니다
토착 왜구와 싸우고 있어요

종교인들 십일조 헌금을 내죠
이돈이 세상 사람들 위해 쓰이는데
안 그런곳이 있어요

신0지. 전0훈 세력들은 미국 종교단체에 한국국민들의 세금을갖다 바쳐
자기들의 이익을 위해 국민들늘 속입니다
한국 국민들의 (종교인들의) 십일조 헌금이 이스라엘로 넘어가 아랍인들 학살에 쓰이는걸 아시는 분들 과연 몇이나 될런지",정신병원가봐라 | 정신나간 광신도.
2025.06.25 13:06,세력 엉아들 찍먹 한번 해봤구나 ㅋㅋ,fred****,247540,305063718,2,170,9,1,"엉아들아

우리 불개미들 믿고

그냥 공매도 다 털어버리면 안됨?

우리 불개미들은 20까지 매도할 생각 없는데?",그러자 | 20까지 매도 생각이 없진 않은데..매도를 못할뿐...
2025.06.25 13:06,어제 조정거친 테슬라가 오늘 급등나오면,youn****,247540,305063704,1,110,3,1,.,급등인지 하락인지 어찌 알아.. ? 또 꼬시니. ??
2025.06.25 13:06,11안착,w3******,247540,305063700,0,47,3,0,우주가자,
2025.06.25 13:05,ㅎ,hund****,247540,305063646,0,24,1,0,,
2025.06.25 13:05,하 장난질진짜 열받네 ㅡㅡ 쫌가자 이제,easy****,247540,305063572,0,27,1,0,ㅡㅡ어,
2025.06.25 12:58,본때를,doow****,247540,305062722,0,41,2,1,보여줍시다~,
2025.06.25 12:56,삼스디 자체 양극제 대량 생산 에코프로 ...,sbka****,247540,305062524,5,594,6,3,,
2025.06.25 12:55,지금 탑승 하자!! 가장 수익내기 좋은 ...,lksl****,247540,305062403,0,58,0,0,!,
2025.06.25 12:55,선대인이랑 박두환이 2차전지를 좋게 안보...,fred****,247540,305062396,0,107,1,0,"ㅎㅎ

개미 지옥으로 몰고가는 두 마귀가

2차전지를 좋게 안보는구나 ㅋㅋ

오래기다렸어

이제 시작이다 ㅎㅎㅎ",
2025.06.25 12:55,3퍼 먹고 빠짐,koom****,247540,305062387,0,34,0,1,ㅇ,
2025.06.25 12:55,털린놈들은 울게해주고 버틴사람은 웃게해주...,easy****,247540,305062383,0,31,2,0,부탁한다...,
2025.06.25 12:54,2분기 흑자맞냐?,kimg****,247540,305062291,1,91,1,3,적자일텐데ㅋ,믑
2025.06.25 12:55,2분기 흑자맞냐?,sand****,247540,305062348,0,47,2,0,너가 지은 업보로 너 가족이 죄 받을것이다 착하게살아라,
2025.06.25 12:52,공시 나올라나,amg7****,247540,305061951,0,35,2,0,쎄쎄,
2025.06.25 12:51,절라도 위대한신분들이 신한 OOO기를 버...,pass****,247540,305061862,2,46,7,1,"신한이 어떤 곳인가요
윤서결 과 고교동문 대학동문인인 조재민을 데려와 국내 2차전지 산업을 망치려 한 증권사 입니다
권력을 이용해 에코프로와 에코비엠의 대차 수수료는 일반 기업의 1/20...1/30로 만든
윤서결의 버림받은 종목이죠
일본에 충성하고 국내 기업을 망쳐 천황에게 충성하려던 정신병자들의 모임..뉴라이트..
심했어요
고만합시다
뉴라이트",윤통은반드시승리한다 이유는 가짜는 진짜를 못이긴다. | 한심한놈
2025.06.25 12:47,여기서 딱 한번 크게 요동치면 좋으련만,eye5****,247540,305061440,0,24,1,0,ㄱㅈㅇ,
2025.06.25 12:47,불법공매도 사례 모아서 작살내자,namt****,247540,305061432,0,388,4,0,https://n.news.naver.com/article/001/0015467872?sid=100,
2025.06.25 12:47,담주에 11 찍고 12 가겠네 ㅋㅋ,fred****,247540,305061419,0,30,3,0,"catl 계약 임박~

헝가리 공장 물건은 catl 과 sdi 가 사이좋게 가져가겠지

히히",
2025.06.25 12:45,세계 1등 양극재,oj77****,247540,305061173,0,128,24,1,"지난해
미국 배터리 수입의 70%가 중국산

미국 에너지저장장치(ESS) 수입의 90%가 중국산

그러나 이 독점적인 중국산 점유율은 앞으로 의미가 없다

미국의 대중국 제재 정책이 시작되면서

한국산에 역대급 기회가 온것이다

특히 미국 ESS 시장이 급성장하고 있는 상황에서

삼성SDI의 스텔란티스 합작공장의 ESS용 전환은

에코프로비엠에 대형호재다

삼성SDI가 생산하는 ESS 배터리인 SBB에

에코비엠 고성능 NCA 양극재가 들어가기 때문이다

일본 스미토모가 NCA 양극재 기술력 양산력 1위였는데

에코비엠이 2년전부터 따라잡았다.
에코비엠이 세계1등이다

이제는 스미토모와 경쟁상대가 아니다

스미토모는 NCA 구반반 양극재 퀄리티에서

에코비엠 양극재 품질과 성능을 따라오질 못한다

그래서 스미토모가 파나소닉의 공급요구에도

NCA 양극재 증설을 포기한것이다

앞으로 글로벌 고성능 고출력 ESS시장은

에코비엠 NCA 양극재가 시장을 리드할것이다",
2025.06.25 12:41,어제 좀 흘렀다고 얜 그래도 좀 버티네?...,char****,247540,305060665,3,60,1,3,"머티 어제 종가에 팔고 오늘다시 살걸~~ 껄껄

어제 종가에 팔았으면 47,200근처가 재매수타점이라 다시 샀을건데 아쉽군~~~

다이렉트로 올리길 바랐는데 ㅠㅠ

ysyp 배신자 ? 히",더 끌고 가주면 ㄱ ㅐ꿀~ | 도지든 뭐든 이정도만 끝나도 만족~~~ | 오늘 여기도 잘 해봐야 도지 같은데요.. 머티랑 프로 빼고 혼자는 못 가니까..
2025.06.25 12:39,공견들,yun1****,247540,305060493,0,29,3,0,"눈치 작전 징허다
내릴려면 얼른 내리고
올릴려면 얼릉 쏴라",
2025.06.25 12:38,공매도 겁나쳐도 제자리,hans****,247540,305060379,2,86,2,0,제자리,지수가 가주면 더 하락은 안할텐데. | 오후 봐야지.
2025.06.25 12:38,와리가리 와이라노,wooy****,247540,305060318,0,19,1,0,올라가라 쫌!!!,
2025.06.25 12:32,갑자기,0633****,247540,305059616,1,85,0,0,왜 ? 갑자기ㆍ 좋네 ㆍ,또 빠지네. 암튼 낚시질은 참. 잘해.
2025.06.25 12:31,대한민국 최대 리스크 찢재명 리스크를,dhwl****,247540,305059498,5,94,2,7,"떠안고도 이정도 상승이라면
대세 상승장엔 넘버원이다.
역시 대장주 ㅎㅎ
위대한 기업!!!",안타깝다 | 한심한인간 | 불쌍하다 하생아 | 구우소옥!!
2025.06.25 12:28,이러다 급등하겠네,jjch****,247540,305059154,1,148,3,0,"왜 안빠지고 야금아금 올라서지
누군가 밑에서 바쳐주는 느낌.오후장 기대됩니다.",난 평30만 8억이다 디금가격은 너무 싼가격 아닌가
2025.06.25 12:27,국민 신고 방법,pass****,247540,305059101,0,42,1,0,"구글 접속,,,,국민 사서함 클릭,, 내용 입력
신한, 한투,심성, kb, nh 벌 받아야 합니다
저는 매일 국민사서함에 신고 하겟습니다
다른 분들도 같이 신고 해줬으면 합니다",
2025.06.25 12:27,별거 없네??,ku******,247540,305059077,0,32,1,0,그럼 올려,
2025.06.25 12:16,?가튼 경우,pass****,247540,305057765,1,48,4,0,"에코프로에 신한 매수없이 매도만 169,000 여 주
한국거래소에 신고하니
신한놈들 에코비엠에 대한 불법거래는 숨기고 에코프로에는 계속 불법을 저지르네
다음번 국민사서함에 신고할때는
한국거래소놈들의 불법 묵인을 신고 할 겁니다",전신고완료
2025.06.25 12:03,에코프로가,sc******,247540,305056341,0,46,1,0,어제 난리 치더니...에코비는 오늘 선방하네...줬다 뺏는 것이 가장 더러움,
2025.06.25 11:54,국민연금 이사장 김태현을 짤라야 합니다,pass****,247540,305055226,1,44,6,1,"국민연금 위탁사를 이용해 게인투자자들을 해외로 내몰고
국내 증권시장을 엉망으로 만든 넘
윤서결 정권이 원하는 대로 행사해온 넘
8월에 짤려 나갑니다
근데,,8월까지 기다리기엔 국민들이 지쳤어요",이런놈이 절라도 출신이란걸 내세워 금감원장에 도전하네요이재명 대통령 정부에서는 절대 용납 안되는 일입니다
2025.06.25 11:37,가격파괴 혁신 원가50%절감,dong****,247540,305053044,1,211,13,0,"에코프로비엠 핵심 투자 포인트 요약

> ""지금 가격의 50% 수준으로 만든 양극재, 내년부터 양산 돌입.
LFP? 다 씹어먹어줄게 – 에코프로비엠.""




---

배경 요약

초격차 원가 절감
? 2025년부터 지금 대비 최대 50% 절감된 원가의 하이니켈 양극재 생산
? 고성능 + 저가 = LFP와의 가격 경쟁력 역전

공정 혁신 + 내재화 완성 ? 전구체·수산화리튬·리사이클링 등 에코프로머티와의 시너지 극대화

수요 확대
? 유럽·북미 OEM 및 글로벌 전기차 브랜드 대상 수주 확대
? IRA 혜택 + 기술 선호도 상승으로 글로벌 탑티어로 도약

턴어라운드 타이밍
? 2025년 하반기 → 원가 절감 + 고객 다변화 = 실적 점프
? 2026년~2028년 → 대시세 기반 형성기",주가가개그지
2025.06.25 11:36,[삭제된 게시물의 답글]지치지도 않네 ㅋ...,chul****,247540,305052904,0,25,0,0,"시바견이다 빨리 때려잡아라
광견병 전파한다 몽퉁이로 때려잡아서
혈액이 갑자기 응고 되어야 맛잇게 먹을수 잇다",
2025.06.25 11:23,출발!1 빨리 올라타자!!,lksl****,247540,305051118,0,51,1,0,!!,
2025.06.25 11:22,가격파괴 양극제 고품질,hans****,247540,305050957,0,82,8,0,"중국lfp경쟁도 이김

현재 30프로정도 원가절감 최대50프로

까지가능 머티가 직접수혜긴함",
2025.06.25 11:20,오늘은 비엠이 간다. 어제 의 코프로 만...,lksl****,247540,305050789,0,49,0,1,가자1,
2025.06.25 11:14,■ sand아재에게 질문드립니다!,kse1****,247540,305049959,0,33,2,7,■ 저는 kimi 개껄이 형님 과 일체 일면식도 없는 사이 이며. 주술업자도 아닙니다. 아이피도 다른데 같은사람일수 있나요? ㅎㅎ. 제발 좀 망상에서 벗어나세요. 그리고. 안티로 살면 나쁘게 사는건가요 ? 그럼 찬티로. 살며 집안 폭상 망하게 살아야 착하게 사는것이고. 나중에 천국 가나요 ? ㅎㅎ 그럼 저는 지옥 가겟습니다 ㅎㅎ,
2025.06.25 11:12,"내가팍스넷 개부활이다,",7s******,247540,305049619,2,45,1,1,"게임에 사용되는개부활이라는 단어를만든사람이다, 오늘양봉마감해야 하는구간이다,","하오후에출근한다자야한다,그동안지랄나겠네..나팍스넷개부활, | 개부활이라는 단어자체를내가만들었다고,"
2025.06.25 11:09,25층 지하 전기차 화재 또 났네,jjan****,247540,305049238,0,843,0,9,"25층짜리 아파트 지하 1층
주차장에서 충전중에
불이 났다고 신고 받고
소방대가 출동해서
화재를 진압했다고 하네
https://www.news1.kr/local/gyeonggi/5824895

또 지하네.
25층 주민들 여름에
전기도 못 쓰고,
샤워도 못하게 될 뻔
이건 국가 대재앙으로
간다. 지하 주차장
화재로 인해 탄 연기와
그을음이 복도와 환풍기
통로를 타고 집안으로
날아 들어오면 매캐한
냄새로 잠도 못자고
탄 그을음으로 인한
미세 먼지 흡입등으로
온갖 질병에 노출 된다

한 여름에 물 없다고
생각해봐. 전기 안
들어온다고 생각해봐
당장 선풍기 에어컨
안 돌리면 잠이라도
잘 수 있겠냐? 푹푹찌고
습한 여름에 땀 난채로
잠을 어떻게 자냐고
이게 재앙 아니면 뭐야?

화장실 물도 끊기고
대소변 물도 못 내리고
가족 전체가 아수라장
에 빠져, 목욕탕 가야해
잠도 모텔에서 자거나
대피소에서 자거나,,

이런 위험한 전기차량을
어찌 바득바득 팔려고
하는 거냐? 미국 트럼프가
전기차 강제 판매 하려던거
막은 건 ""신의 한수""
진정으로 미국 국민을 위한
정책을 행정명령으로 한거다

""열과 충격""에 취약한
전기차 배터리는
한 여름만 되면 잠재된
폭약과 다른게 없다.

언젠가는 불나고 크게
번져서 밤 시간에
모두가 잠든 시간에
대형 사고로 이어져
국가 재난이 될 수 있다.

당장 지하 주차장
전기차 충전 금지
해라. 제 정신이냐?",
2025.06.25 10:54,으유 시팔아 이틀연속이그렇게힘듬..?,easy****,247540,305046902,0,45,2,1,ㅡㅡ난팔고잇는 쥬쥬들도 좀 웃어야될거아니냐...?,
2025.06.25 10:54,가격파괴 양극제,hans****,247540,305046858,0,72,7,0,"지금가격의 50프로 싼가격의 양극제

내년부터 생산 다씹어먹어줄게",
2025.06.25 10:45,■ 이방 서열1위가 누구냐? 응? 엉?,kse1****,247540,305045557,2,78,0,8,"형이 어제 작성한 원본글이다. 내 닉네임 검색하면 그대로 주옥 같은글이 그대로 박재 되어 있다 미스터 char 선생에게 묻는다 . 누가 주식 초고수냐? ■ 초고수형이 얘기해준다.,!
kse1****2025.06.24. 08:19조회수 44
수정삭제
오늘 오전 시초가에 ... 에코프로비엠.. 5% 찍고 오후에 외국인 올매도 한다..

말 그대로 수익 실현이다...... 또한.. 오늘 두산에너빌리티 .. 꼭지점 이다.. 개미탕이라..오늘 시세 분출후..

올 매도 한다......... 2년전에 에코프로비엠 이다..

오늘 부터 에코프로비엠 .. 두산에너빌리티 2종목은 정리한다... 진짜 형 말 안들으면 평생 후회한다


그럼 어디로 가느냐?? 정답은 미장에 신재생에너지 관련주이다... 내 생각에는 오늘 최소 20% 씩은 쏠것이다..


그리고 국장은 그동안 많이 올라서 조정 받을때가 되었다... 전부 올매도 하고 미장으로 갈아타라..

형 은 국내 유일 초고수 형이다.",형 말 들었으면 에코에서 107608원에 9% 미장에서 선런 에서 20% 먹었다 . | 형이 말한대로. 100% 적중 . 불만 있으면 댓글 달아라
2025.06.25 10:44,안티들!생각없이 막날리네ㅋ,ldi3****,247540,305045273,1,61,5,0,"상식적으로 생각해봐라 앞으로의 예측!

2분기연속 흑자전환후 코피로 이전재추진!

국회 상법개정시 호재!

운동장 바로잡기 및 불법 응징! 한마디로 뒤진다는것!

에코 외인!대주주 동채아재하고 경영권 분쟁!시 어부지리!

7월 미쿡금리인하!

기후변화 대응 가속화 될듯! 미쿡 이상기온현상 발생하는거봐라! ㅋㅋ",누구나 그럴싸한 계획을 가지고 있다
